timestamp,people_count,latency,cpu,is_violation
2026-02-13 23:35:17,0,1011.5,0.0,0
2026-02-13 23:35:18,0,79.3,34.5,0
2026-02-13 23:35:18,0,72.6,33.3,0
2026-02-13 23:35:18,0,46.8,33.3,0
2026-02-13 23:35:18,0,50.2,27.5,0
2026-02-13 23:35:18,0,47.4,40.0,0
2026-02-13 23:35:18,0,51.4,23.7,0
2026-02-13 23:35:18,0,46.0,0.0,0
2026-02-13 23:35:18,0,25.1,0.0,0
2026-02-13 23:35:18,0,23.9,0.0,0
2026-02-13 23:35:18,0,23.9,0.0,0
2026-02-13 23:35:18,0,22.6,0.0,0
2026-02-13 23:35:18,0,21.5,0.0,0
2026-02-13 23:35:18,0,21.2,0.0,0
2026-02-13 23:35:18,0,20.3,26.2,0
2026-02-13 23:35:18,0,19.8,34.6,0
2026-02-13 23:35:18,0,52.6,42.1,0
2026-02-13 23:35:18,0,30.2,40.9,0
2026-02-13 23:35:18,0,27.1,33.3,0
2026-02-13 23:35:18,0,21.8,0.0,0
2026-02-13 23:35:18,0,23.1,0.0,0
2026-02-13 23:35:18,0,19.4,0.0,0
2026-02-13 23:35:18,0,22.0,0.0,0
2026-02-13 23:35:18,0,48.1,0.0,0
2026-02-13 23:35:18,0,39.0,0.0,0
2026-02-13 23:35:19,0,51.5,0.0,0
2026-02-13 23:35:19,0,82.3,0.0,0
2026-02-13 23:35:19,0,65.3,0.0,0
2026-02-13 23:35:19,0,49.2,0.0,0
2026-02-13 23:35:19,0,21.7,0.0,0
2026-02-13 23:35:19,0,21.2,0.0,0
2026-02-13 23:35:19,0,23.0,0.0,0
2026-02-13 23:35:19,0,20.1,0.0,0
2026-02-13 23:35:19,0,24.5,0.0,0
2026-02-13 23:35:19,0,29.7,0.0,0
2026-02-13 23:35:19,0,23.9,0.0,0
2026-02-13 23:35:19,0,20.5,0.0,0
2026-02-13 23:35:19,0,22.1,0.0,0
2026-02-13 23:35:19,0,26.4,0.0,0
2026-02-13 23:35:19,0,22.9,27.5,0
2026-02-13 23:35:19,0,28.4,20.0,0
2026-02-13 23:35:19,0,22.8,35.3,0
2026-02-13 23:35:19,0,51.0,25.0,0
2026-02-13 23:35:19,0,67.5,32.6,0
2026-02-13 23:35:19,0,66.7,25.0,0
2026-02-13 23:35:19,0,38.1,16.7,0
2026-02-13 23:35:19,0,37.0,42.9,0
2026-02-13 23:35:19,0,22.9,18.2,0
2026-02-13 23:35:19,0,22.0,0.0,0
2026-02-13 23:35:19,0,25.4,0.0,0
2026-02-13 23:35:20,0,32.3,0.0,0
2026-02-13 23:35:20,0,24.5,0.0,0
2026-02-13 23:35:20,0,67.4,0.0,0
2026-02-13 23:35:20,0,48.7,0.0,0
2026-02-13 23:35:20,0,42.2,0.0,0
2026-02-13 23:35:20,0,23.1,0.0,0
2026-02-13 23:35:20,0,25.5,0.0,0
2026-02-13 23:35:20,0,21.9,0.0,0
2026-02-13 23:35:20,0,35.7,0.0,0
2026-02-13 23:35:20,0,25.9,0.0,0
2026-02-13 23:35:20,0,27.7,0.0,0
2026-02-13 23:35:20,0,28.8,0.0,0
2026-02-13 23:35:20,0,25.2,0.0,0
2026-02-13 23:35:20,0,33.8,0.0,0
2026-02-13 23:35:20,0,28.6,35.5,0
2026-02-13 23:35:20,0,22.8,34.3,0
2026-02-13 23:35:20,0,24.4,32.4,0
2026-02-13 23:35:20,0,94.1,91.4,0
2026-02-13 23:35:20,0,70.0,87.2,0
2026-02-13 23:35:20,0,98.9,64.8,0
2026-02-13 23:35:20,0,47.7,0.0,0
2026-02-13 23:35:20,0,30.7,0.0,0
2026-02-13 23:35:20,0,24.8,0.0,0
2026-02-13 23:35:21,0,23.3,0.0,0
2026-02-13 23:35:21,0,24.6,0.0,0
2026-02-13 23:35:21,0,26.8,0.0,0
2026-02-13 23:35:21,0,24.0,0.0,0
2026-02-13 23:35:21,0,27.3,0.0,0
2026-02-13 23:35:21,0,23.4,0.0,0
2026-02-13 23:35:21,0,28.4,0.0,0
2026-02-13 23:35:21,0,28.2,0.0,0
2026-02-13 23:35:21,0,24.1,0.0,0
2026-02-13 23:35:21,0,32.7,0.0,0
2026-02-13 23:35:21,0,25.8,0.0,0
2026-02-13 23:35:21,0,25.5,0.0,0
2026-02-13 23:35:21,0,31.0,0.0,0
2026-02-13 23:35:21,0,28.6,0.0,0
2026-02-13 23:35:21,0,29.7,39.9,0
2026-02-13 23:35:21,0,25.1,21.9,0
2026-02-13 23:35:21,0,26.0,35.7,0
2026-02-13 23:35:21,0,25.9,25.0,0
2026-02-13 23:35:21,0,23.4,33.3,0
2026-02-13 23:35:21,0,24.6,37.0,0
2026-02-13 23:35:21,0,24.1,0.0,0
2026-02-13 23:35:21,0,32.2,0.0,0
2026-02-13 23:35:21,0,27.4,0.0,0
2026-02-13 23:35:21,0,20.5,0.0,0
2026-02-13 23:35:21,0,21.4,0.0,0
2026-02-13 23:35:22,0,30.3,0.0,0
2026-02-13 23:35:22,0,30.8,0.0,0
2026-02-13 23:35:22,0,23.1,0.0,0
2026-02-13 23:35:22,0,31.5,0.0,0
2026-02-13 23:35:22,0,24.0,0.0,0
2026-02-13 23:35:22,0,22.9,0.0,0
2026-02-13 23:35:22,0,26.2,0.0,0
2026-02-13 23:35:22,0,32.0,0.0,0
2026-02-13 23:35:22,0,24.7,0.0,0
2026-02-13 23:35:22,0,20.5,0.0,0
2026-02-13 23:35:22,0,22.6,0.0,0
2026-02-13 23:35:22,0,24.8,0.0,0
2026-02-13 23:35:22,0,31.6,0.0,0
2026-02-13 23:35:22,0,28.2,0.0,0
2026-02-13 23:35:22,0,29.4,32.1,0
2026-02-13 23:35:22,0,28.6,42.5,0
2026-02-13 23:35:22,0,24.1,48.1,0
2026-02-13 23:35:22,0,21.6,40.0,0
2026-02-13 23:35:22,0,24.8,43.2,0
2026-02-13 23:35:22,0,32.2,57.1,0
2026-02-13 23:35:22,0,31.5,52.6,0
2026-02-13 23:35:22,0,20.0,46.7,0
2026-02-13 23:35:22,0,24.2,51.5,0
2026-02-13 23:35:22,0,28.8,0.0,0
2026-02-13 23:35:23,0,31.5,0.0,0
2026-02-13 23:35:23,0,24.6,0.0,0
2026-02-13 23:35:23,0,34.9,0.0,0
2026-02-13 23:35:23,0,26.6,0.0,0
2026-02-13 23:35:23,0,33.2,0.0,0
2026-02-13 23:35:23,0,33.5,0.0,0
2026-02-13 23:35:23,0,49.1,0.0,0
2026-02-13 23:35:23,0,45.2,0.0,0
2026-02-13 23:35:23,0,41.9,0.0,0
2026-02-13 23:35:23,0,26.1,0.0,0
2026-02-13 23:35:23,0,29.1,0.0,0
2026-02-13 23:35:23,0,28.4,0.0,0
2026-02-13 23:35:23,0,24.2,0.0,0
2026-02-13 23:35:23,0,29.0,0.0,0
2026-02-13 23:35:23,0,24.0,0.0,0
2026-02-13 23:35:23,0,26.6,47.7,0
2026-02-13 23:35:23,0,34.1,33.3,0
2026-02-13 23:35:23,0,28.5,0.0,0
2026-02-13 23:35:23,0,24.3,0.0,0
2026-02-13 23:35:23,0,25.4,0.0,0
2026-02-13 23:35:23,0,25.5,0.0,0
2026-02-13 23:35:23,0,27.6,0.0,0
2026-02-13 23:35:23,0,25.1,0.0,0
2026-02-13 23:35:23,0,30.6,0.0,0
2026-02-13 23:35:23,0,29.6,0.0,0
2026-02-13 23:35:24,0,24.9,0.0,0
2026-02-13 23:35:24,0,30.9,0.0,0
2026-02-13 23:35:24,0,53.1,0.0,0
2026-02-13 23:35:24,0,29.7,0.0,0
2026-02-13 23:35:24,0,28.1,0.0,0
2026-02-13 23:35:24,0,29.1,0.0,0
2026-02-13 23:35:24,0,44.4,0.0,0
2026-02-13 23:35:24,0,31.8,0.0,0
2026-02-13 23:35:24,0,35.0,0.0,0
2026-02-13 23:35:24,0,33.5,0.0,0
2026-02-13 23:35:24,0,27.5,0.0,0
2026-02-13 23:35:24,0,28.8,0.0,0
2026-02-13 23:35:24,0,33.4,0.0,0
2026-02-13 23:35:24,0,31.9,37.5,0
2026-02-13 23:35:24,0,27.5,57.1,0
2026-02-13 23:35:24,0,32.2,47.5,0
2026-02-13 23:35:24,0,30.2,42.9,0
2026-02-13 23:35:24,0,30.4,0.0,0
2026-02-13 23:35:24,0,44.2,0.0,0
2026-02-13 23:35:24,0,31.0,0.0,0
2026-02-13 23:35:24,0,36.1,0.0,0
2026-02-13 23:35:24,0,56.1,0.0,0
2026-02-13 23:35:25,0,66.5,0.0,0
2026-02-13 23:35:25,0,81.8,0.0,0
2026-02-13 23:35:25,0,65.8,0.0,0
2026-02-13 23:35:25,0,67.0,0.0,0
2026-02-13 23:35:25,0,61.5,0.0,0
2026-02-13 23:35:25,0,51.6,0.0,0
2026-02-13 23:35:25,0,40.5,0.0,0
2026-02-13 23:35:25,0,26.6,0.0,0
2026-02-13 23:35:25,0,31.4,0.0,0
2026-02-13 23:35:25,0,31.3,0.0,0
2026-02-13 23:35:25,0,30.7,0.0,0
2026-02-13 23:35:25,0,26.2,0.0,0
2026-02-13 23:35:25,0,25.1,0.0,0
2026-02-13 23:35:25,0,23.6,0.0,0
2026-02-13 23:35:25,0,25.3,0.0,0
2026-02-13 23:35:25,0,29.9,39.1,0
2026-02-13 23:35:25,0,43.6,35.3,0
2026-02-13 23:35:25,0,41.5,50.0,0
2026-02-13 23:35:25,0,30.0,42.9,0
2026-02-13 23:35:25,0,24.3,36.7,0
2026-02-13 23:35:25,0,24.2,40.0,0
2026-02-13 23:35:25,0,31.5,28.3,0
2026-02-13 23:35:25,0,23.3,0.0,0
2026-02-13 23:35:25,0,24.5,0.0,0
2026-02-13 23:35:26,0,23.0,0.0,0
2026-02-13 23:35:26,0,25.2,0.0,0
2026-02-13 23:35:26,0,24.3,0.0,0
2026-02-13 23:35:26,0,21.0,0.0,0
2026-02-13 23:35:26,0,20.4,0.0,0
2026-02-13 23:35:26,0,21.6,0.0,0
2026-02-13 23:35:26,0,28.2,0.0,0
2026-02-13 23:35:26,0,23.1,0.0,0
2026-02-13 23:35:26,0,56.6,0.0,0
2026-02-13 23:35:26,0,47.5,0.0,0
2026-02-13 23:35:26,0,36.2,0.0,0
2026-02-13 23:35:26,0,27.2,0.0,0
2026-02-13 23:35:26,0,23.6,0.0,0
2026-02-13 23:35:26,0,20.7,0.0,0
2026-02-13 23:35:26,0,24.1,0.0,0
2026-02-13 23:35:26,0,22.2,0.0,0
2026-02-13 23:35:26,0,24.6,0.0,0
2026-02-13 23:35:26,0,29.7,32.1,0
2026-02-13 23:35:26,0,26.1,32.4,0
2026-02-13 23:35:26,0,19.7,33.3,0
2026-02-13 23:35:26,0,20.1,29.1,0
2026-02-13 23:35:26,0,28.6,18.7,0
2026-02-13 23:35:26,0,28.1,39.4,0
2026-02-13 23:35:26,0,28.1,35.5,0
2026-02-13 23:35:26,0,25.0,0.0,0
2026-02-13 23:35:27,0,25.1,0.0,0
2026-02-13 23:35:27,0,29.0,0.0,0
2026-02-13 23:35:27,0,23.4,0.0,0
2026-02-13 23:35:27,0,19.9,0.0,0
2026-02-13 23:35:27,0,33.5,0.0,0
2026-02-13 23:35:27,0,27.4,0.0,0
2026-02-13 23:35:27,0,22.0,0.0,0
2026-02-13 23:35:27,0,22.6,0.0,0
2026-02-13 23:35:27,0,24.7,0.0,0
2026-02-13 23:35:27,0,28.9,0.0,0
2026-02-13 23:35:27,0,27.7,0.0,0
2026-02-13 23:35:27,0,31.0,0.0,0
2026-02-13 23:35:27,0,21.2,0.0,0
2026-02-13 23:35:27,0,30.5,0.0,0
2026-02-13 23:35:27,0,23.7,0.0,0
2026-02-13 23:35:27,0,19.9,0.0,0
2026-02-13 23:35:27,0,23.4,32.2,0
2026-02-13 23:35:27,0,23.3,27.0,0
2026-02-13 23:35:27,0,25.3,38.2,0
2026-02-13 23:35:27,0,23.4,32.1,0
2026-02-13 23:35:27,0,29.2,29.7,0
2026-02-13 23:35:27,0,24.8,0.0,0
2026-02-13 23:35:27,0,28.8,0.0,0
2026-02-13 23:35:28,0,27.5,0.0,0
2026-02-13 23:35:28,0,32.7,0.0,0
2026-02-13 23:35:28,0,38.4,0.0,0
2026-02-13 23:35:28,0,26.3,0.0,0
2026-02-13 23:35:28,0,30.5,0.0,0
2026-02-13 23:35:28,0,31.1,0.0,0
2026-02-13 23:35:28,0,24.1,0.0,0
2026-02-13 23:35:28,0,31.0,0.0,0
2026-02-13 23:35:28,0,30.5,0.0,0
2026-02-13 23:35:28,0,40.6,0.0,0
2026-02-13 23:35:28,0,27.3,0.0,0
2026-02-13 23:35:28,0,25.4,0.0,0
2026-02-13 23:35:28,0,31.0,0.0,0
2026-02-13 23:35:28,0,22.2,0.0,0
2026-02-13 23:35:28,0,27.9,0.0,0
2026-02-13 23:35:28,0,23.5,0.0,0
2026-02-13 23:35:28,1,105.1,0.0,1
2026-02-13 23:35:28,1,110.2,34.1,1
2026-02-13 23:35:28,0,33.8,48.0,0
2026-02-13 23:35:28,0,22.2,0.0,0
2026-02-13 23:35:28,0,20.3,0.0,0
2026-02-13 23:35:28,0,20.0,0.0,0
2026-02-13 23:35:28,0,25.7,0.0,0
2026-02-13 23:35:29,0,31.4,0.0,0
2026-02-13 23:35:29,1,94.9,0.0,1
2026-02-13 23:35:29,1,107.5,0.0,1
2026-02-13 23:35:29,0,44.5,0.0,0
2026-02-13 23:35:29,0,23.1,0.0,0
2026-02-13 23:35:29,0,22.7,0.0,0
2026-02-13 23:35:29,0,25.1,0.0,0
2026-02-13 23:35:29,0,38.6,0.0,0
2026-02-13 23:35:29,0,19.7,0.0,0
2026-02-13 23:35:29,0,18.3,0.0,0
2026-02-13 23:35:29,0,23.8,0.0,0
2026-02-13 23:35:29,0,36.6,0.0,0
2026-02-13 23:35:29,0,28.5,0.0,0
2026-02-13 23:35:29,0,27.6,0.0,0
2026-02-13 23:35:29,0,22.4,0.0,0
2026-02-13 23:35:29,0,21.4,0.0,0
2026-02-13 23:35:29,0,23.0,0.0,0
2026-02-13 23:35:29,0,20.9,0.0,0
2026-02-13 23:35:29,0,26.1,0.0,0
2026-02-13 23:35:29,0,31.0,32.1,0
2026-02-13 23:35:29,0,22.8,35.0,0
2026-02-13 23:35:29,0,31.0,26.1,0
2026-02-13 23:35:29,0,27.0,34.8,0
2026-02-13 23:35:29,0,25.6,35.7,0
2026-02-13 23:35:29,0,22.0,35.3,0
2026-02-13 23:35:30,0,29.7,25.0,0
2026-02-13 23:35:30,0,24.1,40.7,0
2026-02-13 23:35:30,0,36.6,37.5,0
2026-02-13 23:35:30,0,20.9,0.0,0
2026-02-13 23:35:30,0,22.1,0.0,0
2026-02-13 23:35:30,0,22.0,0.0,0
2026-02-13 23:35:30,0,24.3,0.0,0
2026-02-13 23:35:30,0,27.6,0.0,0
2026-02-13 23:35:30,0,21.0,0.0,0
2026-02-13 23:35:30,0,22.2,0.0,0
2026-02-13 23:35:30,0,23.1,0.0,0
2026-02-13 23:35:30,0,24.2,0.0,0
2026-02-13 23:35:30,0,22.0,0.0,0
2026-02-13 23:35:30,0,23.4,0.0,0
2026-02-13 23:35:30,0,29.6,0.0,0
2026-02-13 23:35:30,0,24.8,0.0,0
2026-02-13 23:35:30,0,21.5,0.0,0
2026-02-13 23:35:30,0,22.4,0.0,0
2026-02-13 23:35:30,0,23.8,0.0,0
2026-02-13 23:35:30,0,31.4,34.5,0
2026-02-13 23:35:30,0,23.6,38.1,0
2026-02-13 23:35:30,0,22.8,34.5,0
2026-02-13 23:35:30,0,19.2,27.3,0
2026-02-13 23:35:30,0,21.9,34.2,0
2026-02-13 23:35:30,0,26.3,23.5,0
2026-02-13 23:35:31,0,23.8,34.5,0
2026-02-13 23:35:31,0,28.0,26.3,0
2026-02-13 23:35:31,0,41.8,33.3,0
2026-02-13 23:35:31,0,65.4,23.8,0
2026-02-13 23:35:31,0,34.4,0.0,0
2026-02-13 23:35:31,0,56.9,0.0,0
2026-02-13 23:35:31,0,22.7,0.0,0
2026-02-13 23:35:31,0,45.5,0.0,0
2026-02-13 23:35:31,0,34.3,0.0,0
2026-02-13 23:35:31,0,58.3,27.7,0
2026-02-13 23:35:31,0,23.4,50.0,0
2026-02-13 23:35:31,0,22.0,38.9,0
2026-02-13 23:35:31,0,34.6,33.3,0
2026-02-13 23:35:32,0,32.0,23.6,0
2026-02-13 23:35:32,0,31.5,28.4,0
2026-02-13 23:35:32,0,36.1,27.8,0
2026-02-13 23:35:32,0,31.8,30.2,0
2026-02-13 23:35:32,0,41.1,47.8,0
2026-02-13 23:35:32,0,36.9,35.0,0
2026-02-13 23:35:32,0,31.3,0.0,0
2026-02-13 23:35:32,0,55.7,0.0,0
2026-02-13 23:35:32,0,30.3,0.0,0
2026-02-13 23:35:32,0,36.9,0.0,0
2026-02-13 23:35:32,0,50.3,31.3,0
2026-02-13 23:35:32,0,31.3,37.0,0
2026-02-13 23:35:32,0,30.1,45.0,0
2026-02-13 23:35:32,0,43.7,37.5,0
2026-02-13 23:35:33,0,31.2,0.0,0
2026-02-13 23:35:33,1,119.3,0.0,1
2026-02-13 23:35:33,0,34.4,0.0,0
2026-02-13 23:35:33,0,45.6,0.0,0
2026-02-13 23:35:33,0,36.2,0.0,0
2026-02-13 23:35:33,0,47.7,0.0,0
2026-02-13 23:35:33,1,114.5,0.0,1
2026-02-13 23:35:33,0,80.7,0.0,0
2026-02-13 23:35:33,1,109.1,0.0,1
2026-02-13 23:35:33,1,122.9,32.0,1
2026-02-13 23:35:33,1,97.6,37.5,1
2026-02-13 23:35:34,1,118.9,46.7,1
2026-02-13 23:35:34,1,101.1,0.0,1
2026-02-13 23:35:34,1,110.3,0.0,1
2026-02-13 23:35:34,1,96.8,0.0,1
2026-02-13 23:35:34,1,114.5,0.0,1
2026-02-13 23:35:34,1,84.8,0.0,1
2026-02-13 23:35:34,1,85.1,0.0,1
2026-02-13 23:35:34,1,87.2,0.0,1
2026-02-13 23:35:34,1,88.0,0.0,1
2026-02-13 23:35:34,1,84.3,0.0,1
2026-02-13 23:35:34,1,91.2,0.0,1
2026-02-13 23:35:34,1,86.4,0.0,1
2026-02-13 23:35:34,1,87.7,0.0,1
2026-02-13 23:35:34,1,101.2,0.0,1
2026-02-13 23:35:34,1,90.8,0.0,1
2026-02-13 23:35:34,1,89.8,0.0,1
2026-02-13 23:35:34,1,88.2,30.9,1
2026-02-13 23:35:34,1,89.7,26.8,1
2026-02-13 23:35:34,1,83.3,40.9,1
2026-02-13 23:35:35,1,85.1,27.6,1
2026-02-13 23:35:35,1,93.7,39.0,1
2026-02-13 23:35:35,1,90.2,40.0,1
2026-02-13 23:35:35,1,89.0,35.5,1
2026-02-13 23:35:35,1,84.7,30.0,1
2026-02-13 23:35:35,1,86.8,0.0,1
2026-02-13 23:35:35,1,85.0,0.0,1
2026-02-13 23:35:35,1,93.1,0.0,1
2026-02-13 23:35:35,1,90.8,0.0,1
2026-02-13 23:35:35,1,85.5,0.0,1
2026-02-13 23:35:35,1,91.2,0.0,1
2026-02-13 23:35:35,1,89.2,0.0,1
2026-02-13 23:35:35,1,89.4,0.0,1
2026-02-13 23:35:35,1,89.0,0.0,1
2026-02-13 23:35:35,1,93.4,0.0,1
2026-02-13 23:35:35,1,89.4,0.0,1
2026-02-13 23:35:35,1,91.7,0.0,1
2026-02-13 23:35:35,1,99.7,0.0,1
2026-02-13 23:35:35,1,94.9,0.0,1
2026-02-13 23:35:35,1,89.9,0.0,1
2026-02-13 23:35:35,1,97.9,0.0,1
2026-02-13 23:35:35,1,87.8,0.0,1
2026-02-13 23:35:35,1,94.5,30.3,1
2026-02-13 23:35:35,1,90.3,35.5,1
2026-02-13 23:35:35,1,87.0,32.1,1
2026-02-13 23:35:36,1,90.7,28.9,1
2026-02-13 23:35:36,1,89.0,34.5,1
2026-02-13 23:35:36,0,22.9,0.0,0
2026-02-13 23:35:36,0,28.8,0.0,0
2026-02-13 23:35:36,0,26.2,0.0,0
2026-02-13 23:35:36,0,19.9,0.0,0
2026-02-13 23:35:36,1,87.1,0.0,1
2026-02-13 23:35:36,1,82.6,0.0,1
2026-02-13 23:35:36,1,111.3,0.0,1
2026-02-13 23:35:36,1,111.1,0.0,1
2026-02-13 23:35:36,1,92.0,0.0,1
2026-02-13 23:35:36,1,102.0,0.0,1
2026-02-13 23:35:36,0,25.7,0.0,0
2026-02-13 23:35:36,0,27.6,0.0,0
2026-02-13 23:35:36,1,86.8,0.0,1
2026-02-13 23:35:36,1,93.0,0.0,1
2026-02-13 23:35:36,1,94.4,0.0,1
2026-02-13 23:35:36,1,93.6,0.0,1
2026-02-13 23:35:36,1,85.1,0.0,1
2026-02-13 23:35:36,1,88.9,0.0,1
2026-02-13 23:35:36,1,87.6,0.0,1
2026-02-13 23:35:36,1,88.9,0.0,1
2026-02-13 23:35:36,1,95.8,32.3,1
2026-02-13 23:35:36,0,29.7,32.0,0
2026-02-13 23:35:37,0,53.3,36.5,0
2026-02-13 23:35:37,0,40.6,25.8,0
2026-02-13 23:35:37,1,87.1,36.0,1
2026-02-13 23:35:37,0,27.5,38.5,0
2026-02-13 23:35:37,1,88.7,37.0,1
2026-02-13 23:35:37,1,117.7,0.0,1
2026-02-13 23:35:37,1,106.4,0.0,1
2026-02-13 23:35:37,1,99.0,0.0,1
2026-02-13 23:35:37,1,87.3,0.0,1
2026-02-13 23:35:37,1,89.7,0.0,1
2026-02-13 23:35:37,1,93.7,0.0,1
2026-02-13 23:35:37,1,89.4,0.0,1
2026-02-13 23:35:37,1,90.3,0.0,1
2026-02-13 23:35:37,1,85.8,0.0,1
2026-02-13 23:35:37,0,30.9,0.0,0
2026-02-13 23:35:37,0,33.7,0.0,0
2026-02-13 23:35:37,0,27.3,0.0,0
2026-02-13 23:35:37,0,26.9,0.0,0
2026-02-13 23:35:37,0,24.5,0.0,0
2026-02-13 23:35:37,0,24.0,0.0,0
2026-02-13 23:35:37,0,25.8,0.0,0
2026-02-13 23:35:37,0,25.8,0.0,0
2026-02-13 23:35:37,0,19.8,0.0,0
2026-02-13 23:35:37,0,22.8,0.0,0
2026-02-13 23:35:37,1,92.0,30.5,1
2026-02-13 23:35:38,1,92.2,35.3,1
2026-02-13 23:35:38,1,91.3,30.8,1
2026-02-13 23:35:38,1,90.5,33.3,1
2026-02-13 23:35:38,1,91.5,29.0,1
2026-02-13 23:35:38,1,92.5,28.6,1
2026-02-13 23:35:38,1,91.0,0.0,1
2026-02-13 23:35:38,1,90.6,0.0,1
2026-02-13 23:35:38,1,93.3,0.0,1
2026-02-13 23:35:38,1,91.5,0.0,1
2026-02-13 23:35:38,1,90.9,0.0,1
2026-02-13 23:35:38,1,89.2,0.0,1
2026-02-13 23:35:38,1,88.2,0.0,1
2026-02-13 23:35:38,1,30.8,0.0,0
2026-02-13 23:35:38,0,30.6,0.0,0
2026-02-13 23:35:38,1,35.9,0.0,0
2026-02-13 23:35:38,1,24.8,0.0,0
2026-02-13 23:35:38,1,24.9,0.0,0
2026-02-13 23:35:38,0,21.1,0.0,0
2026-02-13 23:35:38,0,19.0,0.0,0
2026-02-13 23:35:38,0,19.4,0.0,0
2026-02-13 23:35:38,0,24.8,0.0,0
2026-02-13 23:35:38,0,22.7,0.0,0
2026-02-13 23:35:38,0,21.2,0.0,0
2026-02-13 23:35:38,0,28.2,32.7,0
2026-02-13 23:35:39,0,21.4,33.3,0
2026-02-13 23:35:39,0,33.3,21.6,0
2026-02-13 23:35:39,0,32.3,40.0,0
2026-02-13 23:35:39,1,48.5,0.0,0
2026-02-13 23:35:39,0,41.8,0.0,0
2026-02-13 23:35:39,1,23.9,0.0,0
2026-02-13 23:35:39,1,29.2,0.0,0
2026-02-13 23:35:39,0,28.8,0.0,0
2026-02-13 23:35:39,0,22.9,0.0,0
2026-02-13 23:35:39,1,25.0,0.0,0
2026-02-13 23:35:39,1,30.0,0.0,0
2026-02-13 23:35:39,1,32.9,0.0,0
2026-02-13 23:35:39,1,30.5,0.0,0
2026-02-13 23:35:39,0,24.6,0.0,0
2026-02-13 23:35:39,0,22.2,0.0,0
2026-02-13 23:35:39,0,22.9,0.0,0
2026-02-13 23:35:39,0,20.2,0.0,0
2026-02-13 23:35:39,0,19.6,0.0,0
2026-02-13 23:35:39,0,27.2,0.0,0
2026-02-13 23:35:40,1,26.0,32.1,0
2026-02-13 23:35:40,1,23.5,32.0,0
2026-02-13 23:35:40,0,20.3,28.1,0
2026-02-13 23:35:40,0,25.6,30.6,0
2026-02-13 23:35:40,0,22.5,24.1,0
2026-02-13 23:35:40,1,27.3,31.0,0
2026-02-13 23:35:40,0,28.7,40.6,0
2026-02-13 23:35:40,0,21.7,29.2,0
2026-02-13 23:35:40,0,22.1,34.4,0
2026-02-13 23:35:40,0,19.6,0.0,0
2026-02-13 23:35:40,0,20.8,0.0,0
2026-02-13 23:35:40,0,25.6,0.0,0
2026-02-13 23:35:40,0,21.4,0.0,0
2026-02-13 23:35:40,0,20.5,0.0,0
2026-02-13 23:35:40,0,27.7,0.0,0
2026-02-13 23:35:40,0,47.7,0.0,0
2026-02-13 23:35:40,0,29.8,0.0,0
2026-02-13 23:35:40,0,22.4,0.0,0
2026-02-13 23:35:40,0,20.5,0.0,0
2026-02-13 23:35:40,0,24.8,0.0,0
2026-02-13 23:35:40,0,21.5,0.0,0
2026-02-13 23:35:40,0,23.7,0.0,0
2026-02-13 23:35:40,1,24.8,0.0,0
2026-02-13 23:35:40,1,24.8,0.0,0
2026-02-13 23:35:40,0,21.0,0.0,0
2026-02-13 23:35:41,0,22.3,29.2,0
2026-02-13 23:35:41,1,24.5,41.9,0
2026-02-13 23:35:41,1,24.1,0.0,0
2026-02-13 23:35:41,1,28.6,0.0,0
2026-02-13 23:35:41,0,23.8,0.0,0
2026-02-13 23:35:41,0,20.4,0.0,0
2026-02-13 23:35:41,0,20.9,0.0,0
2026-02-13 23:35:41,0,22.2,0.0,0
2026-02-13 23:35:41,0,20.5,0.0,0
2026-02-13 23:35:41,0,21.7,0.0,0
2026-02-13 23:35:41,1,23.7,0.0,0
2026-02-13 23:35:41,0,23.2,0.0,0
2026-02-13 23:35:41,0,27.0,0.0,0
2026-02-13 23:35:41,1,29.2,0.0,0
2026-02-13 23:35:41,1,46.9,0.0,0
2026-02-13 23:35:41,0,31.8,0.0,0
2026-02-13 23:35:41,1,33.6,0.0,0
2026-02-13 23:35:41,0,25.2,0.0,0
2026-02-13 23:35:41,0,21.5,0.0,0
2026-02-13 23:35:41,0,26.6,0.0,0
2026-02-13 23:35:41,1,26.8,0.0,0
2026-02-13 23:35:41,1,24.8,0.0,0
2026-02-13 23:35:41,1,24.5,0.0,0
2026-02-13 23:35:41,1,28.4,0.0,0
2026-02-13 23:35:41,0,26.1,0.0,0
2026-02-13 23:35:42,1,25.9,30.1,0
2026-02-13 23:35:42,0,18.6,33.3,0
2026-02-13 23:35:42,0,17.5,27.3,0
2026-02-13 23:35:42,0,24.1,28.6,0
2026-02-13 23:35:42,0,30.4,0.0,0
2026-02-13 23:35:42,0,23.0,0.0,0
2026-02-13 23:35:42,1,24.8,0.0,0
2026-02-13 23:35:42,0,24.6,0.0,0
2026-02-13 23:35:42,0,27.5,0.0,0
2026-02-13 23:35:42,0,22.2,0.0,0
2026-02-13 23:35:42,0,21.9,0.0,0
2026-02-13 23:35:42,0,19.4,0.0,0
2026-02-13 23:35:42,0,19.1,0.0,0
2026-02-13 23:35:42,0,31.6,0.0,0
2026-02-13 23:35:42,0,25.4,0.0,0
2026-02-13 23:35:42,0,22.2,0.0,0
2026-02-13 23:35:42,0,21.4,0.0,0
2026-02-13 23:35:42,0,22.8,0.0,0
2026-02-13 23:35:42,0,22.5,0.0,0
2026-02-13 23:35:42,0,19.7,0.0,0
2026-02-13 23:35:42,1,84.1,0.0,1
